,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
149,"[(87.61284558804026, 82.6785988115523, -155.66423412400945), (354.31425568703247, 65.87533055732632, -8.026475671142293)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
150,"[(140.45569637284507, 75.56498158553238, 120.51756712974608), (253.37919864524952, 33.459304537866984, 26.880705529680693)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
151,"[(190.57002874916344, 69.71007929036392, 99.23529028215854), (345.4486831641741, 22.21193307422471, 66.53466004979536)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
152,"[(283.53462171008437, 24.375876997119946, -174.00081939792435), (188.0668251542762, 87.5277669465406, -65.74219478919257)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
153,"[(280.94464290364243, 64.42260930435918, 58.11129960679688), (156.1875525805125, 40.01563906043471, 137.82216011002023)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
154,"[(123.48682528609486, 48.78161397750136, -162.4746476165925), (21.732409649953844, 76.90834988487087, -42.57184421363825)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
155,"[(54.68611023874398, 75.82452743387131, 135.52574979635932), (158.2056134617323, 47.21447523686846, 19.49262960812872)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
156,"[(105.45655568002356, 55.88154825364926, 144.03155695078854), (217.6053356308133, 60.90582545576823, 39.933602138433166)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
157,"[(120.18687381238402, 77.65616630710984, -159.1705604765282), (25.537111620427382, 69.67365338259661, -13.177815987286086)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
158,"[(292.3278613235539, 43.31178674673245, -171.47805347763702), (196.10546789720328, 84.1656694281684, -47.005606291017045)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
159,"[(120.99364459609622, 78.44329048329688, 31.70662963676892), (23.93841588300417, 59.00821585250075, 166.484962466151)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
160,"[(78.74716484832794, 52.36631039169506, -128.7887286650988), (311.5213086778188, 51.88227427928322, -50.90704392530292)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
161,"[(80.68107411542763, 55.7779226821297, 130.44424083827482), (204.09739482177687, 51.0033780891437, 46.35596542493245)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
162,"[(65.01086106857957, 61.89663103185109, 72.49386094600008), (278.8164794112474, 32.72822955182277, 119.3918468740222)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
163,"[(303.3928958738656, 71.87487740234023, -133.5656556203529), (195.28140530789855, 46.478180079803884, -25.40586843784332)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
164,"[(49.47625936521904, 85.57880403462921, 29.815651368032725), (316.94677071643434, 60.282006195005565, 174.90759579037604)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
165,"[(122.00296988477449, 45.02956394151024, -133.86823981887463), (355.67857710421794, 59.333422000041224, -55.250264847266024)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
166,"[(53.21274745742489, 88.62544797408817, 13.951865243894213), (322.87129624836274, 76.05223075022532, 178.58368088626963)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
167,"[(82.56529076812583, 49.220031980203736, 6.941289410454662), (348.0188017562244, 84.74939465319721, 139.0114559192126)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
168,"[(81.06037304387483, 66.78750398806693, -15.375060848798565), (177.2459652967576, 75.89654501142104, -156.0216068550787)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
169,"[(67.83490003933531, 78.87992819652482, -118.35155248327999), (318.16700867819225, 30.284997851325116, -22.484982712028366)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
170,"[(224.19006409458524, 88.3561927732094, -103.28965068784332), (127.26552199757457, 13.389110598604892, -7.116053407657399)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
171,"[(101.83256969776656, 82.53639968814431, 124.7531144038694), (202.43689348244982, 35.44674837632229, 12.942904700599142)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
172,"[(153.87126201979916, 65.95323924290433, 93.71006697783373), (324.82946933900115, 24.314465766738127, 81.74865256154348)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
173,"[(182.04066529607505, 62.27641361671014, -88.43557165098537), (358.68081708267715, 27.76419664009633, -92.97377573560404)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
174,"[(96.85007986591164, 14.496818875801209, 9.222681611487568), (357.9162221245401, 87.70066033503313, 104.31716829454666)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
175,"[(70.29080871300916, 74.24657951852133, 155.84900018250832), (167.23167291919998, 66.81040265790705, 17.179189207039734)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
176,"[(108.55347982371792, 40.95138997799262, 36.54358477899488), (349.31525423619695, 67.02941344296183, 124.883929974175)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
177,"[(264.3156411381495, 73.13028448897771, 31.17505710453518), (164.35734521029545, 60.30529350799687, 160.4841872452531)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
178,"[(193.97870357444583, 69.16598530164234, -73.52171966091245), (334.22867118540813, 26.333454108619268, -126.70031068405234)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
179,"[(207.71414294217263, 79.24628939441479, -90.1828771432627), (28.694164493063706, 10.755247194055313, -89.03719091262612)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
180,"[(101.79033742984734, 58.8026149632471, -79.29978966743529), (261.74897784934706, 32.8055088829773, -107.04604005792918)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
181,"[(282.95759061646, 67.68666101997748, 95.62332719768995), (88.41909704608024, 22.97587588831098, 76.57139281297886)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
182,"[(84.37186199527156, 52.01056632286085, -158.10519833174095), (340.4774740315134, 72.90874853707986, -40.0873345890861)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
183,"[(330.2389686078097, 78.63250644198871, 67.40403749296006), (214.89677179600184, 25.159701920074472, 152.37959162565656)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
184,"[(92.11838298091786, 48.693342643127906, -109.7862635528349), (300.70895943204914, 45.02170986416667, -68.93180718364968)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
185,"[(289.2905393699942, 77.72992483531593, -98.34979930612893), (143.9205277826138, 14.805516231227804, -56.269085781152555)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
186,"[(244.30403802412962, 59.14664205894297, -39.229273309457035), (357.0231319398988, 57.116950266854985, -142.36084707574557)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
187,"[(252.1381228092729, 76.60000154048284, 62.67793800320733), (137.97810120720388, 30.202420222080786, 152.56902642537642)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
188,"[(230.85960487837215, 41.56706055309021, -80.72086741168418), (38.541126440633406, 49.09445065850086, -98.13777458418144)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
189,"[(252.87063039837062, 74.5106179958034, -156.49968832667068), (156.24695970461423, 67.40149121112522, -16.81424924824006)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
190,"[(119.57780413544444, 70.00360540601208, -146.05843792667682), (16.61695867000625, 58.352851107788574, -23.68417536992858)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
191,"[(234.38186189664648, 85.68906770725532, -66.55032947248472), (334.2131804847437, 23.820608400265, -169.27357722288002)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
192,"[(42.97772828950985, 49.81989328213982, 143.59773471014054), (158.41892186017364, 63.03743426556572, 46.37539113317515)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
193,"[(157.0521731100623, 56.215629746513216, -90.1844510719691), (337.38387597119714, 33.784814015812834, -89.7243102238017)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
194,"[(329.1148671859817, 43.28189359659759, 56.84239135789417), (191.02087959379034, 54.973626096084814, 117.25243858029154)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
195,"[(243.35768384259833, 58.449646426553656, 163.6941372512931), (342.0602004186144, 76.15698754169111, 32.608793885809355)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
196,"[(108.21604261481299, 45.95864573946668, -41.438832831252014), (229.7542816863681, 61.592353714187446, -127.78205456652185)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
197,"[(279.3417910689506, 76.34724256313233, 154.19988383552234), (15.85139048147055, 64.97997360926367, 15.098573403804147)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
198,"[(252.8735251736125, 54.80831288703906, -140.37159156593796), (137.3607290760335, 58.58499063823605, -42.47773231823423)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
199,"[(129.03954820795178, 30.09363405628922, -114.18134539005256), (336.4680275523226, 62.77942752656402, -76.64568759907486)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
200,"[(93.90386642389551, 84.45263761846687, -92.23029706653973), (295.8473233115172, 5.977616599459065, -68.16460953642046)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
201,"[(254.23130165583999, 71.48121437956945, 19.08092093083427), (157.96159936494863, 71.94221402593155, 160.48397970456674)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
202,"[(50.67542480520964, 72.11805616523534, 160.03264757058284), (147.0411006006326, 71.03515588946848, 18.946249537004338)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
203,"[(113.28087082038854, 79.8831643492866, -3.674148112829379), (203.92711568171777, 86.38305559148395, -169.8627594165732)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
204,"[(48.684737497640874, 65.88647940626245, -178.34557691557754), (318.0086732619704, 88.4899805567349, -24.12242998537384)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
205,"[(256.04376906810324, 78.19391885282984, 32.92077248735419), (158.49790785024413, 57.86053868820036, 166.01735032686562)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
206,"[(336.50625411826076, 81.99348010871819, 70.77682973353171), (224.73181361181298, 20.76554868408081, 156.86754563353887)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
207,"[(299.6750747430298, 56.844376971373215, 117.65171174729552), (75.90431227388491, 42.13477641949593, 54.60952508603715)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
208,"[(306.9713649256695, 41.13401627857826, 25.205933101124728), (197.45135939221933, 73.73091186696206, 128.31716340278373)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
209,"[(92.15486345518393, 68.5901976187429, 9.417072379276158), (358.690229234003, 81.23807651780689, 158.32468612636825)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
210,"[(80.88499078379084, 60.34295055263467, 33.77250506568888), (332.5755636775934, 61.1135196764523, 145.58934082639388)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
211,"[(59.567091277533095, 87.20259081064088, -66.71423976201365), (156.03682840467468, 23.44389881002874, -172.95374543783495)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
212,"[(85.6565207244901, 80.72046748276318, -175.73317680131947), (354.9672485487428, 85.78911650867015, -9.304872838573937)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
213,"[(112.80245248048821, 86.32034127846593, 96.19319759174807), (233.4034861723691, 7.200194206779884, 30.800166059630985)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
214,"[(259.5825656674936, 67.50777085410097, 14.288186208208248), (164.01786719495254, 76.81914497798441, 156.86435631666217)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
215,"[(264.6965110888947, 77.18953314440414, 76.82010161652775), (131.2609187442264, 18.300364299978227, 135.0783504275158)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
216,"[(310.72760514555387, 70.07029262561932, -176.9507988832813), (219.68736495498948, 87.13356828952591, -19.955734434668603)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
217,"[(55.94491223364771, 66.75129915693346, -97.40943101190592), (254.1797993736841, 24.338280454685613, -73.2913700390624)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
218,"[(281.2335252372284, 58.08520550762609, 41.45101073969157), (166.205115461967, 55.811909462208924, 140.27564759455424)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
219,"[(246.64885675634687, 50.64772609987595, -93.49743432423645), (72.15441432078906, 39.48222797685204, -85.7454008569493)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
220,"[(264.80478942321315, 74.15151823393074, -90.11071508431064), (85.21019281613042, 15.848858567380887, -89.6100073457107)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
221,"[(113.65679154831574, 69.02517196859306, -40.604413698783986), (220.71567167747494, 52.576105730540455, -153.20902914972268)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
222,"[(128.139601369695, 52.465402965149764, 40.97939339106005), (10.250912885710296, 58.6657301042774, 134.49818471122293)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
223,"[(92.38245161193473, 86.11174156805743, 74.99466123034539), (348.1856670343979, 15.489719189371083, 165.29093898962972)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
224,"[(52.51049395054466, 78.7445738828928, -61.2580174178638), (162.10063415531266, 30.691220016850515, -157.51733559594658)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
225,"[(309.3938926627966, 82.15044663479382, -113.4870036886766), (201.94648466584738, 24.693320747505922, -19.081634959484376)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
226,"[(238.09106775314737, 89.63271363713261, 158.28235923524088), (328.2373584367766, 68.2828281248061, 0.3953478763357622)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
227,"[(241.10069781977646, 71.30067537263463, 97.31533373224266), (39.27860841421967, 20.031554962826707, 69.38394842015911)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
228,"[(325.3124883216489, 78.09302312806395, 40.60727257876016), (225.28143212649417, 50.441452538295934, 164.47767680950878)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
229,"[(295.8459796578843, 56.26424237288469, 104.46038488501962), (90.93843525061096, 36.36435765182562, 69.4982531110466)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
230,"[(32.71307777705651, 76.38909914224048, -56.21762349968153), (142.09297806653132, 36.11714174816942, -156.469347848669)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
231,"[(91.76522291643192, 58.346716105063265, -32.62835746248654), (200.33630781840776, 62.67883853352831, -143.79556639926489)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
232,"[(81.3789220297105, 55.11991707497711, -96.37938915254273), (272.441205475561, 35.38582701125702, -80.94366112267365)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
233,"[(285.4602649276221, 55.149442293586326, 67.05506985641999), (141.9925900880847, 40.91204405739926, 119.24273598047643)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
234,"[(49.915222920109265, 86.88552536130548, 87.94253272070954), (263.38886669453063, 3.732151302516834, 123.417704258912)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
235,"[(146.00419437937444, 40.83095097646158, -109.74901816391335), (351.38796069389775, 52.02101780699346, -73.7229005833632)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
236,"[(66.82138967494916, 70.63718610517108, -91.6856477007049), (251.89372436550215, 19.43324373460223, -85.21525552668753)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
237,"[(294.2588731536186, 45.085614031101834, 170.45824988008553), (31.027140454889995, 83.25853569708399, 45.3134882697989)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
238,"[(305.07816740040965, 65.16372631446082, -109.75012657966172), (165.60201703771116, 31.336509977948808, -53.86648218639566)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
239,"[(245.00893785673927, 88.44753738199837, 65.34107492538928), (151.63158916453608, 24.7046967436873, 176.28330359724933)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
240,"[(81.53702408255448, 55.96638172683167, -45.400939572909344), (201.11486095097573, 53.837870585591446, -136.11369579340348)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
241,"[(18.34885683915688, 70.95532709592625, 92.94246616099117), (189.39695495512694, 19.26230469429461, 81.54178284025296)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
242,"[(309.22242947483426, 69.732413621041, 62.758416895180716), (185.28859261439655, 33.484325737835235, 141.10637311713822)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
243,"[(111.15455767267125, 74.18523718941869, -161.8921123425118), (16.061956483579998, 72.59989490791448, -16.594546483175513)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
244,"[(274.9666404564616, 85.89404281141401, 104.22416985013626), (20.739710284866927, 14.793173860218698, 16.285589266193185)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
245,"[(270.5535101380806, 59.79066639242087, 120.95214888191383), (40.54970424195138, 42.17229506856379, 48.54382189349328)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
246,"[(277.05855401763404, 81.35923128657254, -90.64299237898318), (101.33060029395917, 8.664478287933292, -85.77653112996408)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
247,"[(153.27476503003157, 82.05707345636462, -85.97188039063694), (306.27133662178574, 8.900096524062162, -116.72365614212609)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
248,"[(317.0239245292369, 66.18986758165262, 83.34764801454004), (153.13780102874833, 24.66975271200643, 104.70988432878396)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
249,"[(60.611249988582266, 71.76812435011159, 97.01080859881392), (219.15313178559032, 19.490532251957617, 69.66820112814733)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
250,"[(308.00515597297124, 87.3710781076657, -34.839890436663794), (39.833756933468685, 55.2020716471344, -176.79802174169424)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
251,"[(265.7596396488851, 59.7765140962857, -62.36512423475089), (39.63341015363079, 40.04878874627631, -128.52673646298464)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
252,"[(228.32213854344403, 75.34473380295415, 34.21263671667464), (128.56153177673903, 57.04550454252789, 162.4513387072883)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
253,"[(300.64137837958015, 65.1206268753558, -35.21866816973732), (47.18190597154168, 58.45431004472299, -150.4185161051268)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
254,"[(135.21081804956174, 77.7125532435823, -39.34396334342438), (235.10709592952273, 51.72390786932505, -164.27077059410578)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
255,"[(89.94827128035813, 89.5674120258076, -0.1408311143571182), (179.94933455920463, 89.8591728995845, -179.56741071909224)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
256,"[(34.450673348854735, 74.1555690059397, -81.61314651116469), (186.08187284282891, 17.87681597953327, -117.19966596040763)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
257,"[(262.7601975439998, 80.55802885405876, -133.86595168961313), (163.07458935874263, 44.66772241528349, -13.494793986034516)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
258,"[(47.96525315574474, 67.515357831414, -58.296926503411825), (169.72864266473022, 38.17671320281295, -141.77588730618)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
259,"[(282.6019233530123, 58.74738063712148, 114.32324803057367), (61.53850327814734, 38.83043068566021, 55.83549399380187)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
260,"[(72.04367642746368, 74.63061071512693, -166.05842097090607), (338.2793165119799, 76.5665379457929, -15.812871710915916)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,2,0
261,"[(253.0198668914935, 58.397603170210154, -159.4444711238255), (151.90273753805747, 72.59966276043481, -33.30882136775228)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
262,"[(260.83076972142317, 52.288150468760364, -5.085158483950862), (353.94643213492077, 85.97912587167667, -142.1787539659927)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
263,"[(123.74419637276702, 32.93504056035089, 37.418580103817575), (1.0390625518952783, 70.70919636027124, 117.22544411342487)]",DC,20000,,,0.0,crust2_m5_hardtop_16Hz,0,0
