,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
146,"[(302.0614829110372, 38.53947816539337, -113.17570736345947), (150.7540570550773, 55.0560576541378, -72.59439106807481)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
147,"[(105.3344792733801, 61.56328580596319, -123.72200930069363), (339.8296742163507, 42.99728005461392, -44.28755143165446)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
148,"[(285.67686889520814, 86.5263458429269, 161.54638888964277), (16.83514312766515, 71.58151201663983, 3.6614516556760175)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
149,"[(90.26729677944462, 52.99173077609064, 43.12628866089066), (330.8532258083817, 56.91416662305143, 134.0758714212124)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
150,"[(92.99285750672173, 73.51943458982964, -84.91444331999887), (255.57622504737375, 17.226558489951554, -106.67966870483792)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
151,"[(88.26594147570795, 78.6760358704617, 174.33647875361967), (179.38150453006602, 84.44708266532106, 11.378066527602055)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
152,"[(121.86101972654022, 77.05206400582762, 60.772658837867326), (10.036435853186234, 31.73387966328892, 154.7859800251756)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
153,"[(92.5027594906001, 81.83860997566754, 121.45531649987662), (195.56794500502585, 32.39145522656477, 15.367084676820287)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
154,"[(87.27761433003779, 56.71285013553098, 55.08276140933702), (319.1020233775882, 46.72930607274581, 131.08225992250985)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
155,"[(57.904809261464614, 53.48574890100627, -35.89477191422563), (171.2035444461494, 61.886918860770884, -137.5758056059309)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
156,"[(209.90516634314207, 73.65894295033861, 115.76892066306685), (330.1394892271878, 30.21126927265746, 33.996453542315734)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
157,"[(259.05202292050427, 55.89969343181391, 16.075451171384845), (159.87454891732145, 76.74463471221216, 144.8310748844738)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
158,"[(55.333951169843225, 73.99314201353525, -164.1293537241873), (320.85127824950905, 74.7599412226191, -16.606869885223222)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
159,"[(253.82712646094367, 68.53228447980722, 82.69826113545444), (93.12301412853274, 22.619835909554677, 107.90993165605146)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
160,"[(81.67286473487663, 56.551679374996766, 172.8356220827053), (175.63613688806296, 84.02691473035128, 33.65517575892271)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
161,"[(248.52963337569335, 63.3755696043605, 72.14809821073602), (104.23325241251695, 31.688040922972228, 121.44704132452559)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
162,"[(94.59060571234498, 62.3267654984304, -34.95920723955852), (202.57941245776266, 59.50595607948016, -147.3858436019194)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
163,"[(47.699692834440086, 80.40215082071312, -63.046612578139076), (155.85342160450537, 28.490242619420123, -159.54107752044663)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
164,"[(132.7929340506797, 74.45196375484494, -164.07435216148326), (38.419198703649826, 74.67174364469065, -16.136881119020146)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
165,"[(232.74222631345117, 48.722517024493214, -52.87299715900482), (3.8122351852855028, 53.18814132689357, -124.51201772876101)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
166,"[(128.12473114686972, 78.04408129707367, 124.50465122316551), (234.89574762885198, 36.27334044985332, 20.49617893661478)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
167,"[(207.0791718367832, 87.85401699113639, -78.85749973912904), (307.8435436193853, 11.344705649434163, -169.0262756121574)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
168,"[(130.6147510369724, 67.41156275837729, 45.64251867596501), (19.168762843075783, 48.68921447046261, 149.24499606504781)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
169,"[(108.97994811897533, 87.92769749925023, -105.57980892699439), (11.590547909879538, 15.713640757522587, -7.672928688468878)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
170,"[(48.343443640288044, 27.10733324985189, 134.77801517947003), (180.23805466765407, 71.1285862010025, 70.17303079714225)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
171,"[(283.75091126438303, 82.465010272089, 87.98578810289722), (118.76416130907265, 7.798057576714841, 104.88060033987766)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
172,"[(90.07923374208161, 69.5314227529751, -10.89275871214492), (183.92912268997486, 79.80257755772016, -159.1877883342798)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
173,"[(74.66015959863935, 68.52821439953831, -122.82792163913113), (315.0904434423708, 38.55743059722668, -35.963329233156045)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
174,"[(111.95470663721537, 68.88289151393666, 83.7004912453386), (308.9903490664522, 21.9954840516453, 105.86029414501952)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
175,"[(276.5508029581842, 72.13784394314091, 107.50056986651741), (50.7603941136043, 24.804807279960727, 46.980876425615854)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
176,"[(28.73134657894061, 78.85929607379902, 68.16298604632586), (272.9889830345999, 24.39030732883703, 152.1020004106321)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
177,"[(122.35611876753491, 41.4183028803115, 11.272701445391982), (23.854872315690095, 82.56973773849028, 130.8652867841224)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
178,"[(219.36671581585225, 76.12392337691799, -79.86002476158679), (2.6530924769550643, 17.127239344307895, -125.47653791243407)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
179,"[(245.6693678766262, 79.75894493186821, -92.11482472473286), (77.40301677324555, 10.45485329653641, -78.45587927141452)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
180,"[(62.61434657807539, 63.74702528316073, 89.97685017986511), (242.66668202895076, 26.25298419907368, 90.04693703618608)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
181,"[(294.24146837218217, 85.51765968346356, -18.207732884298856), (25.714029486550217, 71.84990008199475, -175.2824386377899)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
182,"[(267.9865994762423, 63.71334767831686, 122.34303049708552), (32.95459751852056, 40.75632114264315, 42.71556446941736)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
183,"[(286.77654983772965, 49.860639634485935, -22.957851692464434), (32.05035781763155, 72.6512039303599, -137.5168313085018)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
184,"[(282.79189951306125, 86.35238381817756, -98.02925546136983), (168.51613573868602, 8.81401228481521, -24.53185183206844)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
185,"[(255.5001468811019, 72.57040620898661, -98.27951432633387), (101.41150349688594, 19.240854732088973, -65.35993641149162)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
186,"[(85.18028265688167, 70.77098303859165, -39.19063704916584), (190.21065978806894, 53.36975230599172, -155.77020700018238)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
187,"[(64.64595712054088, 81.23480678843609, -141.11532627185056), (327.6398768337604, 51.65294025080166, -11.204011555035466)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
188,"[(265.25521175780216, 32.34557589740511, -158.98929414594363), (157.27782096729254, 78.94045958673537, -59.40916140593036)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
189,"[(290.76502251114994, 76.07328605036055, 79.48996708710516), (148.39058966100217, 17.384628209244713, 126.33836238800697)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
190,"[(236.49092981778338, 67.54450228655683, -40.000411562893525), (344.2622068682094, 53.554756719203745, -151.65166732933562)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
191,"[(69.05901794911128, 66.98344016856855, -70.9143536090755), (207.55281681968722, 29.564740855667306, -127.58550581529317)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
192,"[(331.9426984177213, 87.73024017762457, -83.8504013611868), (82.12492393878559, 6.5535923764648585, -159.69583400339022)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
193,"[(349.79059976552946, 84.15600411890267, 82.67359828920135), (221.41364687429453, 9.361729540051947, 141.24857841932234)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
194,"[(52.76827154114674, 73.84506426695488, -106.59932013952569), (279.74227720521026, 23.003002704998604, -45.39804571988039)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
195,"[(203.6498414770607, 26.819665580027724, -60.30388540711144), (351.06959335722973, 66.92550072144779, -104.06093252911063)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
196,"[(147.78823362097688, 73.34458500552384, 63.82801982733228), (27.53755764379323, 30.70346677059652, 145.85178900691557)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
197,"[(282.6293369720182, 51.535195425901264, -46.326489772222956), (45.71454453203774, 55.5055517616581, -130.99825853616963)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
198,"[(125.20760850381086, 77.82082985758696, -4.131921810692077), (216.0807644540602, 85.9612328964697, -167.7900422264894)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
199,"[(37.59952786012035, 50.48061158979176, 127.55890328497028), (167.20832529757803, 52.30072425454833, 53.536856354887014)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
200,"[(123.43910204559766, 72.83066073487937, -146.25678835400956), (22.2838622501812, 57.94602431564094, -20.38305799613749)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
201,"[(296.4170086389435, 81.27789763175402, -7.725935920604515), (27.595572579651165, 82.36394691154108, -171.19924229372157)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
202,"[(137.88790234288754, 70.3827492109057, 125.36954952738961), (253.200058641128, 39.81600006959319, 31.622518946678515)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
203,"[(284.58787266072284, 72.67437547767554, 67.97911990373333), (158.22318272854704, 27.750322446542746, 140.23934383265305)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
204,"[(56.52131371144085, 17.316295942866986, 151.25073118113517), (174.16404804604687, 81.76918419380385, 74.71191902258943)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
205,"[(123.48628872766527, 18.49860889185447, -141.9825418843938), (356.9336754568084, 78.73107605294216, -75.23378564283338)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
206,"[(167.31261313756653, 68.91190641059934, -106.4115740072818), (26.616449931686855, 26.489787660914825, -53.771240709152735)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
207,"[(220.95432559415053, 87.67313046340398, -146.8443675869742), (129.43501095827895, 56.875224484738396, -2.778735246629615)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
208,"[(295.4942717447031, 30.357541932280515, -134.2761933715144), (163.9864085320594, 68.7859130209187, -67.76092568848243)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
209,"[(263.67157872561654, 54.182261045691554, 116.64445413973054), (43.06317324989228, 43.55009430127819, 58.14361958620923)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
210,"[(127.33842991644278, 76.14695568003876, 164.6053261954674), (221.11029520902943, 75.06370682173839, 14.347662232929006)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
211,"[(53.72697828815935, 89.01259791727948, -58.1076260035025), (145.31329281273295, 31.90604401811408, -178.13154943575987)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
212,"[(121.16388062731703, 55.46786677886532, 33.94923345179679), (10.275667016992724, 62.608859956705416, 140.32389942319142)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
213,"[(101.01617006069658, 39.88096104923931, 34.57015220748272), (343.1467761993226, 68.66481016720022, 124.5291886711451)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
214,"[(122.12883504556494, 68.85753213374446, -96.11384720599705), (318.66868029911075, 21.969743705640646, -74.60219948111082)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
215,"[(52.952123338468404, 58.89694733649512, 57.69938480243286), (283.69891434997254, 43.6357266509838, 131.5317731098172)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
216,"[(111.02548169921903, 75.92981190072751, -122.6851259199654), (0.2738037410055293, 35.27394073705386, -24.89648839664169)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
217,"[(329.90655828815454, 43.34092384659086, -119.27112246497589), (187.52772736269463, 53.222902000392835, -65.23063257203371)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
218,"[(244.52278490714414, 84.069475977538, 178.06246975325925), (334.72305079713846, 88.07284350505547, 5.933892337690745)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
219,"[(223.0647656070811, 73.17443614791148, 114.30344021489255), (345.7237347007361, 29.265609678312394, 36.30697664468559)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
220,"[(297.0184769464177, 80.84475485227388, -54.471673148535764), (39.580518024793164, 36.53812916418538, -164.49923419945327)]",DC,20000,,lognorm,4,crust2_m5_hardtop_16Hz,1,0
221,"[(275.1121582681941, 32.605917887617714, -6.970710727955109), (10.992671621596289, 86.25036172295182, -122.41325942822861)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
222,"[(269.135184941237, 87.36805917316775, 83.55992976008473), (156.99788836563147, 6.95502814283331, 157.71460589821967)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
223,"[(302.7814039247406, 52.53215650448678, -71.2939389325286), (93.68033592043618, 41.25615096426731, -112.7067563527821)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
224,"[(81.15337655893852, 62.54589312497244, 15.997513805391899), (343.62373383162486, 75.84427531548299, 151.6096537802096)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
225,"[(141.26853981530996, 41.85456953288188, 68.11703801433273), (349.60410363617575, 51.74478264027366, 108.46324497244902)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
226,"[(45.203299930195016, 88.78344256345667, -125.96723949331385), (313.52744135392174, 35.985033126486925, -2.070770839094613)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
227,"[(214.43358489135878, 39.90112187338649, 139.43969507303746), (337.72280399778475, 65.34766525077993, 57.574186502236806)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
228,"[(62.85190410639582, 70.48087105961969, -106.69671844850312), (284.7672739645837, 25.47248278572493, -50.97640449674912)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
229,"[(141.76573399659173, 64.25556489947446, 60.07778959074209), (14.724091603561414, 38.67759557532633, 135.96943470950862)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
230,"[(7.817573807922839, 78.12446313292511, -92.04173434681299), (197.64585028664035, 12.047289457609596, -80.38409881569386)]",DC,20000,,lognorm,10,crust2_m5_hardtop_16Hz,1,0
231,"[(104.16960401681868, 70.91494930449961, 56.807283489888015), (347.6135726475793, 37.73622733402573, 147.70740186035454)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
232,"[(119.66405101387846, 76.47563170962242, -84.39972647594902), (276.9160300106142, 14.61802216779792, -112.08345559086513)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
233,"[(103.08966904290699, 46.16662048116975, 86.06506815557408), (288.7617075216463, 43.97388322989062, 94.08835270152613)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
234,"[(282.521808252851, 85.93855199750354, 54.72318764975299), (186.80455263698423, 35.47970106816681, 172.99089387425246)]",DC,20000,,lognorm,3,crust2_m5_hardtop_16Hz,1,0
235,"[(72.4686024522271, 55.50971688807192, -18.295979718731477), (173.0733484828433, 75.00441257100749, -144.11006242695677)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
236,"[(102.57031459494341, 64.8161900739075, -89.83309782752482), (282.17809184065993, 25.184326897508367, -90.35494043182632)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
237,"[(100.76748068136179, 48.37131896807816, 19.378917731976195), (357.6155784528826, 75.6396467111888, 136.70727351546387)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
238,"[(36.70053989746903, 85.56459379014319, -91.49745801860831), (235.37728622854053, 4.680889602989167, -71.38124686865042)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
239,"[(221.75972173841714, 62.34705246515222, -24.944377898079136), (323.94134775351273, 68.06433837526718, -149.97768589650974)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
240,"[(63.645704684712044, 76.36712080919325, -33.322697439978256), (162.45417425902417, 57.73226126198555, -163.8144367724299)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
241,"[(250.50096499774259, 50.23024295619882, -50.889781509017666), (18.699072573987625, 53.38754851794147, -127.15993921282859)]",DC,20000,,lognorm,9,crust2_m5_hardtop_16Hz,1,0
242,"[(76.55096507093262, 79.50239419978126, -170.706062711121), (344.84315792729, 80.862963678361, -10.634078332514262)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
243,"[(303.10693534630724, 6.521715758087352, -146.4960288754856), (179.77395774492012, 86.4054580607447, -84.55472872922664)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
244,"[(252.78707796806862, 81.27800581882735, -25.747366284340664), (346.96990004884265, 64.5717611789655, -170.33388496981507)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
245,"[(228.95909217309364, 54.76349447931886, 126.98846524588625), (356.40987309428255, 49.27671684322826, 49.577416085072386)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
246,"[(131.894966552808, 87.14443201311268, -8.951044521562684), (222.34454791997163, 81.06016121263208, -177.10928649786672)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
247,"[(284.91941050863386, 55.26114079988754, -13.191359818542564), (22.527005285188263, 79.19141765109357, -144.54038677680668)]",DC,20000,,lognorm,7,crust2_m5_hardtop_16Hz,1,0
248,"[(269.1246218541061, 43.299652752203116, -154.4130269141378), (159.91174606077846, 72.77110319037402, -49.63791781188533)]",DC,20000,,lognorm,2,crust2_m5_hardtop_16Hz,1,0
249,"[(112.51878708750405, 31.021637649776466, -178.05213045043217), (20.849345191036335, 88.99628457296251, -58.992986516324116)]",DC,20000,,lognorm,5,crust2_m5_hardtop_16Hz,1,0
250,"[(140.30686955202682, 77.02468766502399, 82.85711645178027), (349.473897102927, 14.781861265135111, 118.35371758007408)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
251,"[(284.7251367105865, 55.97087821117842, -48.24050256178672), (46.80402927522588, 51.81475594309073, -134.6051646978167)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
252,"[(73.8295814793661, 46.599650558175256, -53.222787550650146), (206.41932184607953, 54.4114244642641, -122.33811111225761)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
253,"[(39.63350824826789, 56.1594470619475, 123.43952991967153), (169.77416859510095, 46.12390740426534, 50.583231430863876)]",DC,20000,,lognorm,1,crust2_m5_hardtop_16Hz,1,0
254,"[(309.57663974954323, 75.13670258537596, -149.1989311350351), (210.882359445509, 60.33514874963205, -17.16980661749881)]",DC,20000,,lognorm,6,crust2_m5_hardtop_16Hz,1,0
255,"[(11.258433669151497, 65.67981567805452, 93.64102339125319), (182.4750050106022, 24.574830504347034, 82.00138611784695)]",DC,20000,,lognorm,8,crust2_m5_hardtop_16Hz,1,0
